"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 06 2024","2460650.9999537035","755179201","100.5","6.97e-8","1.53e-8","-1.54","-","19.45","1e-8","0","bin853.log"
"Dec 13 2024","2460657.9999537035","755784001","119.81","9.47e-8","2.01e-8","-1.54","-","24.32","1e-8","0","bin854.log"
"Dec 20 2024","2460664.9999537035","756388801","210.68","1.85e-7","3.20e-8","-1.54","-","30.27","1e-8","0","bin855.log"
"Jan 03 2025","2460678.9999537035","757598401","60.2","7.37e-8","1.92e-8","-1.54","-","43.79","1e-8","0","bin857.log"
"Jan 10 2025","2460685.9999537035","758203201","141.58","6.57e-8","1.23e-8","-1.54","-","50.95","1e-8","0","bin858.log"
"Jan 17 2025","2460692.9999537035","758808001","213.97","7.83e-8","1.32e-8","-1.54","-","58.22","1e-8","0","bin859.log"
"Jan 24 2025","2460699.9999537035","759412801","204.3","9.00e-8","1.56e-8","-1.54","-","65.52","1e-8","0","bin860.log"
"Jan 31 2025","2460706.9999537035","760017601","51.5","4.74e-8","1.40e-8","-1.54","-","72.81","1e-8","0","bin861.log"
"Feb 07 2025","2460713.9999537035","760622401","66.68","5.61e-8","1.43e-8","-1.54","-","80.03","1e-8","0","bin862.log"
"Feb 14 2025","2460720.9999537035","761227201","48.57","4.81e-8","1.40e-8","-1.54","-","87.18","1e-8","0","bin863.log"
